date,hour,village_ward,pump_id,liters_pumped,power_kwh
2024-06-11,22,Ward_C,PUMP_C01,55.56,0.0444
2024-06-11,22,Ward_D,PUMP_D01,52.23,0.0418
2024-06-11,22,Ward_E,PUMP_E01,50.04,0.04
2024-06-11,23,Ward_A,PUMP_A01,44.75,0.0358
2024-06-11,23,Ward_B,PUMP_B01,45.74,0.0366
2024-06-11,23,Ward_C,PUMP_C01,48.78,0.039
2024-06-11,23,Ward_D,PUMP_D01,47.56,0.038
2024-06-11,23,Ward_E,PUMP_E01,49.25,0.0394
2024-06-12,0,Ward_A,PUMP_A01,50.23,0.0402
2024-06-12,0,Ward_B,PUMP_B01,52.12,0.0417
2024-06-12,0,Ward_C,PUMP_C01,49.72,0.0398
2024-06-12,0,Ward_D,PUMP_D01,51.95,0.0416
2024-06-12,0,Ward_E,PUMP_E01,50.26,0.0402
2024-06-12,1,Ward_A,PUMP_A01,42.1,0.0337
2024-06-12,1,Ward_B,PUMP_B01,46.24,0.037
2024-06-12,1,Ward_C,PUMP_C01,49.42,0.0395
2024-06-12,1,Ward_D,PUMP_D01,45.16,0.0361
2024-06-12,1,Ward_E,PUMP_E01,52.4,0.0419
2024-06-12,2,Ward_A,PUMP_A01,56.12,0.0449
2024-06-12,2,Ward_B,PUMP_B01,54.88,0.0439
2024-06-12,2,Ward_C,PUMP_C01,49.15,0.0393
2024-06-12,2,Ward_D,PUMP_D01,55.96,0.0448
2024-06-12,2,Ward_E,PUMP_E01,50.59,0.0405
2024-06-12,3,Ward_A,PUMP_A01,48.65,0.0389
2024-06-12,3,Ward_B,PUMP_B01,47.55,0.038
2024-06-12,3,Ward_C,PUMP_C01,48.79,0.039
2024-06-12,3,Ward_D,PUMP_D01,48.45,0.0388
2024-06-12,3,Ward_E,PUMP_E01,50.68,0.0405
2024-06-12,4,Ward_A,PUMP_A01,50.64,0.0405
2024-06-12,4,Ward_B,PUMP_B01,50.01,0.04
2024-06-12,4,Ward_C,PUMP_C01,51.75,0.0414
2024-06-12,4,Ward_D,PUMP_D01,54.76,0.0438
2024-06-12,4,Ward_E,PUMP_E01,53.8,0.043
2024-06-12,5,Ward_A,PUMP_A01,44.06,0.0352
2024-06-12,5,Ward_B,PUMP_B01,39.78,0.0318
2024-06-12,5,Ward_C,PUMP_C01,53.74,0.043
2024-06-12,5,Ward_D,PUMP_D01,44.53,0.0356
2024-06-12,5,Ward_E,PUMP_E01,49.1,0.0393
2024-06-12,6,Ward_A,PUMP_A01,453.2,0.3626
2024-06-12,6,Ward_B,PUMP_B01,427.92,0.3423
2024-06-12,6,Ward_C,PUMP_C01,521.66,0.4173
2024-06-12,6,Ward_D,PUMP_D01,530.37,0.4243
2024-06-12,6,Ward_E,PUMP_E01,476.94,0.3816
2024-06-12,7,Ward_A,PUMP_A01,396.36,0.3171
2024-06-12,7,Ward_B,PUMP_B01,478.15,0.3825
2024-06-12,7,Ward_C,PUMP_C01,515.67,0.4125
2024-06-12,7,Ward_D,PUMP_D01,440.84,0.3527
2024-06-12,7,Ward_E,PUMP_E01,507.33,0.4059
2024-06-12,8,Ward_A,PUMP_A01,499.39,0.3995
2024-06-12,8,Ward_B,PUMP_B01,523.17,0.4185
2024-06-12,8,Ward_C,PUMP_C01,504.78,0.4038
2024-06-12,8,Ward_D,PUMP_D01,461.08,0.3689
2024-06-12,8,Ward_E,PUMP_E01,547.86,0.4383
2024-06-12,9,Ward_A,PUMP_A01,49.37,0.0395
2024-06-12,9,Ward_B,PUMP_B01,49.89,0.0399
2024-06-12,9,Ward_C,PUMP_C01,46.27,0.037
2024-06-12,9,Ward_D,PUMP_D01,48.23,0.0386
2024-06-12,9,Ward_E,PUMP_E01,46.46,0.0372
2024-06-12,10,Ward_A,PUMP_A01,49.31,0.0394
2024-06-12,10,Ward_B,PUMP_B01,56.85,0.0455
2024-06-12,10,Ward_C,PUMP_C01,44.51,0.0356
2024-06-12,10,Ward_D,PUMP_D01,43.55,0.0348
2024-06-12,10,Ward_E,PUMP_E01,55.88,0.0447
2024-06-12,11,Ward_A,PUMP_A01,49.16,0.0393
2024-06-12,11,Ward_B,PUMP_B01,47.32,0.0379
2024-06-12,11,Ward_C,PUMP_C01,54.16,0.0433
2024-06-12,11,Ward_D,PUMP_D01,47.58,0.0381
2024-06-12,11,Ward_E,PUMP_E01,57.3,0.0458
2024-06-12,12,Ward_A,PUMP_A01,52.71,0.0422
2024-06-12,12,Ward_B,PUMP_B01,48.05,0.0384
2024-06-12,12,Ward_C,PUMP_C01,58.63,0.0469
2024-06-12,12,Ward_D,PUMP_D01,47.58,0.0381
2024-06-12,12,Ward_E,PUMP_E01,52.97,0.0424
2024-06-12,13,Ward_A,PUMP_A01,51.2,0.041
2024-06-12,13,Ward_B,PUMP_B01,55.21,0.0442
2024-06-12,13,Ward_C,PUMP_C01,56.25,0.045
2024-06-12,13,Ward_D,PUMP_D01,50.13,0.0401
2024-06-12,13,Ward_E,PUMP_E01,46.99,0.0376
2024-06-12,14,Ward_A,PUMP_A01,51.84,0.0415
2024-06-12,14,Ward_B,PUMP_B01,47.29,0.0378
2024-06-12,14,Ward_C,PUMP_C01,58.05,0.0464
2024-06-12,14,Ward_D,PUMP_D01,50.55,0.0404
2024-06-12,14,Ward_E,PUMP_E01,48.54,0.0388
2024-06-12,15,Ward_A,PUMP_A01,50.74,0.0406
2024-06-12,15,Ward_B,PUMP_B01,44.61,0.0357
2024-06-12,15,Ward_C,PUMP_C01,46.11,0.0369
2024-06-12,15,Ward_D,PUMP_D01,54.8,0.0438
2024-06-12,15,Ward_E,PUMP_E01,47.37,0.0379
2024-06-12,16,Ward_A,PUMP_A01,45.81,0.0366
2024-06-12,16,Ward_B,PUMP_B01,52.15,0.0417
2024-06-12,16,Ward_C,PUMP_C01,54.74,0.0438
2024-06-12,16,Ward_D,PUMP_D01,52.88,0.0423
2024-06-12,16,Ward_E,PUMP_E01,53.98,0.0432
2024-06-12,17,Ward_A,PUMP_A01,469.73,0.3758
2024-06-12,17,Ward_B,PUMP_B01,443.13,0.3545
2024-06-12,17,Ward_C,PUMP_C01,560.05,0.448
2024-06-12,17,Ward_D,PUMP_D01,487.09,0.3897
2024-06-12,17,Ward_E,PUMP_E01,489.97,0.392
2024-06-12,18,Ward_A,PUMP_A01,553.13,0.4425
2024-06-12,18,Ward_B,PUMP_B01,522.25,0.4178
2024-06-12,18,Ward_C,PUMP_C01,518.24,0.4146
2024-06-12,18,Ward_D,PUMP_D01,586.6,0.4693
2024-06-12,18,Ward_E,PUMP_E01,474.26,0.3794
2024-06-12,19,Ward_A,PUMP_A01,537.11,0.4297
2024-06-12,19,Ward_B,PUMP_B01,502.28,0.4018
2024-06-12,19,Ward_C,PUMP_C01,510.74,0.4086
2024-06-12,19,Ward_D,PUMP_D01,561.14,0.4489
2024-06-12,19,Ward_E,PUMP_E01,520.31,0.4163
2024-06-12,20,Ward_A,PUMP_A01,52.15,0.0417
2024-06-12,20,Ward_B,PUMP_B01,54.29,0.0434
2024-06-12,20,Ward_C,PUMP_C01,48.54,0.0388
2024-06-12,20,Ward_D,PUMP_D01,46.64,0.0373
2024-06-12,20,Ward_E,PUMP_E01,45.82,0.0367
2024-06-12,21,Ward_A,PUMP_A01,42.13,0.0337
2024-06-12,21,Ward_B,PUMP_B01,58.22,0.0466
2024-06-12,21,Ward_C,PUMP_C01,45.59,0.0365
2024-06-12,21,Ward_D,PUMP_D01,49.11,0.0393
2024-06-12,21,Ward_E,PUMP_E01,48.89,0.0391
2024-06-12,22,Ward_A,PUMP_A01,51.23,0.041
2024-06-12,22,Ward_B,PUMP_B01,53.26,0.0426
2024-06-12,22,Ward_C,PUMP_C01,53.44,0.0428
2024-06-12,22,Ward_D,PUMP_D01,47.67,0.0381
2024-06-12,22,Ward_E,PUMP_E01,49.33,0.0395
2024-06-12,23,Ward_A,PUMP_A01,51.13,0.0409
2024-06-12,23,Ward_B,PUMP_B01,49.01,0.0392
2024-06-12,23,Ward_C,PUMP_C01,56.43,0.0451
2024-06-12,23,Ward_D,PUMP_D01,51.96,0.0416
2024-06-12,23,Ward_E,PUMP_E01,52.94,0.0424
2024-06-13,0,Ward_A,PUMP_A01,52.65,0.0421
2024-06-13,0,Ward_B,PUMP_B01,54.69,0.0438
2024-06-13,0,Ward_C,PUMP_C01,50.72,0.0406
2024-06-13,0,Ward_D,PUMP_D01,44.81,0.0359
2024-06-13,0,Ward_E,PUMP_E01,51.6,0.0413
2024-06-13,1,Ward_A,PUMP_A01,47.39,0.0379
2024-06-13,1,Ward_B,PUMP_B01,47.89,0.0383
2024-06-13,1,Ward_C,PUMP_C01,52.35,0.0419
2024-06-13,1,Ward_D,PUMP_D01,54.95,0.044
2024-06-13,1,Ward_E,PUMP_E01,50.09,0.0401
2024-06-13,2,Ward_A,PUMP_A01,51.24,0.041
2024-06-13,2,Ward_B,PUMP_B01,56.81,0.0454
2024-06-13,2,Ward_C,PUMP_C01,50.96,0.0408
2024-06-13,2,Ward_D,PUMP_D01,60.41,0.0483
2024-06-13,2,Ward_E,PUMP_E01,52.26,0.0418
2024-06-13,3,Ward_A,PUMP_A01,42.96,0.0344
2024-06-13,3,Ward_B,PUMP_B01,53.01,0.0424
2024-06-13,3,Ward_C,PUMP_C01,51.52,0.0412
2024-06-13,3,Ward_D,PUMP_D01,55.16,0.0441
2024-06-13,3,Ward_E,PUMP_E01,52.69,0.0422
2024-06-13,4,Ward_A,PUMP_A01,49.45,0.0396
2024-06-13,4,Ward_B,PUMP_B01,45.1,0.0361
2024-06-13,4,Ward_C,PUMP_C01,49.16,0.0393
2024-06-13,4,Ward_D,PUMP_D01,46.6,0.0373
2024-06-13,4,Ward_E,PUMP_E01,47.68,0.0381
2024-06-13,5,Ward_A,PUMP_A01,52.35,0.0419
2024-06-13,5,Ward_B,PUMP_B01,56.68,0.0453
2024-06-13,5,Ward_C,PUMP_C01,51.58,0.0413
2024-06-13,5,Ward_D,PUMP_D01,45.22,0.0362
2024-06-13,5,Ward_E,PUMP_E01,51.78,0.0414
2024-06-13,6,Ward_A,PUMP_A01,547.87,0.4383
2024-06-13,6,Ward_B,PUMP_B01,475.61,0.3805
2024-06-13,6,Ward_C,PUMP_C01,494.64,0.3957
2024-06-13,6,Ward_D,PUMP_D01,500.59,0.4005
2024-06-13,6,Ward_E,PUMP_E01,468.6,0.3749
2024-06-13,7,Ward_A,PUMP_A01,525.93,0.4207
2024-06-13,7,Ward_B,PUMP_B01,495.16,0.3961
2024-06-13,7,Ward_C,PUMP_C01,516.78,0.4134
2024-06-13,7,Ward_D,PUMP_D01,464.5,0.3716
2024-06-13,7,Ward_E,PUMP_E01,482.5,0.386
2024-06-13,8,Ward_A,PUMP_A01,528.9,0.4231
2024-06-13,8,Ward_B,PUMP_B01,485.09,0.3881
2024-06-13,8,Ward_C,PUMP_C01,569.08,0.4553
2024-06-13,8,Ward_D,PUMP_D01,484.01,0.3872
2024-06-13,8,Ward_E,PUMP_E01,508.99,0.4072
2024-06-13,9,Ward_A,PUMP_A01,53.73,0.043
2024-06-13,9,Ward_B,PUMP_B01,44.33,0.0355
2024-06-13,9,Ward_C,PUMP_C01,42.96,0.0344
2024-06-13,9,Ward_D,PUMP_D01,43.9,0.0351
2024-06-13,9,Ward_E,PUMP_E01,55.05,0.044
2024-06-13,10,Ward_A,PUMP_A01,47.79,0.0382
2024-06-13,10,Ward_B,PUMP_B01,60.23,0.0482
2024-06-13,10,Ward_C,PUMP_C01,47.74,0.0382
2024-06-13,10,Ward_D,PUMP_D01,50.74,0.0406
2024-06-13,10,Ward_E,PUMP_E01,56.17,0.0449
2024-06-13,11,Ward_A,PUMP_A01,58.02,0.0464
2024-06-13,11,Ward_B,PUMP_B01,58.25,0.0466
2024-06-13,11,Ward_C,PUMP_C01,54.83,0.0439
2024-06-13,11,Ward_D,PUMP_D01,54.1,0.0433
2024-06-13,11,Ward_E,PUMP_E01,52.37,0.0419
2024-06-13,12,Ward_A,PUMP_A01,53.11,0.0425
2024-06-13,12,Ward_B,PUMP_B01,47.8,0.0382
2024-06-13,12,Ward_C,PUMP_C01,46.73,0.0374
2024-06-13,12,Ward_D,PUMP_D01,49.99,0.04
2024-06-13,12,Ward_E,PUMP_E01,49.32,0.0395
2024-06-13,13,Ward_A,PUMP_A01,48.19,0.0385
2024-06-13,13,Ward_B,PUMP_B01,52.79,0.0422
2024-06-13,13,Ward_C,PUMP_C01,53.82,0.0431
2024-06-13,13,Ward_D,PUMP_D01,50.35,0.0403
2024-06-13,13,Ward_E,PUMP_E01,55.91,0.0447
2024-06-13,14,Ward_A,PUMP_A01,45.43,0.0363
2024-06-13,14,Ward_B,PUMP_B01,49.23,0.0394
2024-06-13,14,Ward_C,PUMP_C01,47.13,0.0377
2024-06-13,14,Ward_D,PUMP_D01,42.53,0.034
2024-06-13,14,Ward_E,PUMP_E01,49.67,0.0397
2024-06-13,15,Ward_A,PUMP_A01,49.51,0.0396
2024-06-13,15,Ward_B,PUMP_B01,56.05,0.0448
2024-06-13,15,Ward_C,PUMP_C01,52.52,0.042
2024-06-13,15,Ward_D,PUMP_D01,45.9,0.0367
2024-06-13,15,Ward_E,PUMP_E01,57.42,0.0459
2024-06-13,16,Ward_A,PUMP_A01,54.88,0.0439
2024-06-13,16,Ward_B,PUMP_B01,52.33,0.0419
2024-06-13,16,Ward_C,PUMP_C01,49.09,0.0393
2024-06-13,16,Ward_D,PUMP_D01,46.16,0.0369
2024-06-13,16,Ward_E,PUMP_E01,48.51,0.0388
2024-06-13,17,Ward_A,PUMP_A01,543.55,0.4348
2024-06-13,17,Ward_B,PUMP_B01,575.38,0.4603
2024-06-13,17,Ward_C,PUMP_C01,561.73,0.4494
2024-06-13,17,Ward_D,PUMP_D01,480.45,0.3844
2024-06-13,17,Ward_E,PUMP_E01,455.22,0.3642
2024-06-13,18,Ward_A,PUMP_A01,505.64,0.4045
2024-06-13,18,Ward_B,PUMP_B01,429.26,0.3434
2024-06-13,18,Ward_C,PUMP_C01,512.93,0.4103
2024-06-13,18,Ward_D,PUMP_D01,494.1,0.3953
2024-06-13,18,Ward_E,PUMP_E01,481.36,0.3851
2024-06-13,19,Ward_A,PUMP_A01,436.21,0.349
2024-06-13,19,Ward_B,PUMP_B01,520.54,0.4164
2024-06-13,19,Ward_C,PUMP_C01,478.69,0.383
2024-06-13,19,Ward_D,PUMP_D01,453.2,0.3626
2024-06-13,19,Ward_E,PUMP_E01,385.11,0.3081
2024-06-13,20,Ward_A,PUMP_A01,49.89,0.0399
2024-06-13,20,Ward_B,PUMP_B01,57.09,0.0457
2024-06-13,20,Ward_C,PUMP_C01,56.65,0.0453
2024-06-13,20,Ward_D,PUMP_D01,48.17,0.0385
2024-06-13,20,Ward_E,PUMP_E01,47.59,0.0381
2024-06-13,21,Ward_A,PUMP_A01,51.88,0.0415
2024-06-13,21,Ward_B,PUMP_B01,46.01,0.0368
2024-06-13,21,Ward_C,PUMP_C01,51.21,0.041
2024-06-13,21,Ward_D,PUMP_D01,53.06,0.0425
2024-06-13,21,Ward_E,PUMP_E01,54.91,0.0439
2024-06-13,22,Ward_A,PUMP_A01,49.6,0.0397
2024-06-13,22,Ward_B,PUMP_B01,49.19,0.0393
2024-06-13,22,Ward_C,PUMP_C01,46.49,0.0372
2024-06-13,22,Ward_D,PUMP_D01,46.69,0.0374
2024-06-13,22,Ward_E,PUMP_E01,49.09,0.0393
2024-06-13,23,Ward_A,PUMP_A01,51.47,0.0412
2024-06-13,23,Ward_B,PUMP_B01,53.65,0.0429
2024-06-13,23,Ward_C,PUMP_C01,46.79,0.0374
2024-06-13,23,Ward_D,PUMP_D01,55.97,0.0448
2024-06-13,23,Ward_E,PUMP_E01,48.92,0.0391
2024-06-14,0,Ward_A,PUMP_A01,49.91,0.0399
2024-06-14,0,Ward_B,PUMP_B01,47.01,0.0376
2024-06-14,0,Ward_C,PUMP_C01,40.3,0.0322
2024-06-14,0,Ward_D,PUMP_D01,53.54,0.0428
2024-06-14,0,Ward_E,PUMP_E01,52.95,0.0424
2024-06-14,1,Ward_A,PUMP_A01,48.87,0.0391
2024-06-14,1,Ward_B,PUMP_B01,50.27,0.0402
2024-06-14,1,Ward_C,PUMP_C01,52.06,0.0417
2024-06-14,1,Ward_D,PUMP_D01,43.75,0.035
2024-06-14,1,Ward_E,PUMP_E01,47.88,0.0383
2024-06-14,2,Ward_A,PUMP_A01,53.18,0.0425
2024-06-14,2,Ward_B,PUMP_B01,44.98,0.036
2024-06-14,2,Ward_C,PUMP_C01,51.17,0.0409
2024-06-14,2,Ward_D,PUMP_D01,44.57,0.0357
2024-06-14,2,Ward_E,PUMP_E01,51.87,0.0415
2024-06-14,3,Ward_A,PUMP_A01,49.86,0.0399
2024-06-14,3,Ward_B,PUMP_B01,43.54,0.0348
2024-06-14,3,Ward_C,PUMP_C01,54.66,0.0437
2024-06-14,3,Ward_D,PUMP_D01,47.06,0.0376
2024-06-14,3,Ward_E,PUMP_E01,46.76,0.0374
2024-06-14,4,Ward_A,PUMP_A01,50.8,0.0406
2024-06-14,4,Ward_B,PUMP_B01,54.59,0.0437
2024-06-14,4,Ward_C,PUMP_C01,45.94,0.0367
2024-06-14,4,Ward_D,PUMP_D01,50.25,0.0402
2024-06-14,4,Ward_E,PUMP_E01,51.72,0.0414
2024-06-14,5,Ward_A,PUMP_A01,52.77,0.0422
2024-06-14,5,Ward_B,PUMP_B01,50.71,0.0406
2024-06-14,5,Ward_C,PUMP_C01,48.53,0.0388
2024-06-14,5,Ward_D,PUMP_D01,46.69,0.0374
2024-06-14,5,Ward_E,PUMP_E01,50.34,0.0403
2024-06-14,6,Ward_A,PUMP_A01,457.11,0.3657
2024-06-14,6,Ward_B,PUMP_B01,383.15,0.3065
2024-06-14,6,Ward_C,PUMP_C01,517.46,0.414
2024-06-14,6,Ward_D,PUMP_D01,536.16,0.4289
2024-06-14,6,Ward_E,PUMP_E01,405.48,0.3244
2024-06-14,7,Ward_A,PUMP_A01,459.61,0.3677
2024-06-14,7,Ward_B,PUMP_B01,524.77,0.4198
2024-06-14,7,Ward_C,PUMP_C01,582.3,0.4658
2024-06-14,7,Ward_D,PUMP_D01,500.83,0.4007
2024-06-14,7,Ward_E,PUMP_E01,470.88,0.3767
2024-06-14,8,Ward_A,PUMP_A01,492.68,0.3941
2024-06-14,8,Ward_B,PUMP_B01,555.0,0.444
2024-06-14,8,Ward_C,PUMP_C01,474.16,0.3793
2024-06-14,8,Ward_D,PUMP_D01,468.03,0.3744
2024-06-14,8,Ward_E,PUMP_E01,480.69,0.3846
2024-06-14,9,Ward_A,PUMP_A01,46.19,0.0369
2024-06-14,9,Ward_B,PUMP_B01,50.49,0.0404
2024-06-14,9,Ward_C,PUMP_C01,56.5,0.0452
2024-06-14,9,Ward_D,PUMP_D01,51.29,0.041
2024-06-14,9,Ward_E,PUMP_E01,48.99,0.0392
2024-06-14,10,Ward_A,PUMP_A01,48.83,0.0391
2024-06-14,10,Ward_B,PUMP_B01,43.75,0.035
2024-06-14,10,Ward_C,PUMP_C01,53.53,0.0428
2024-06-14,10,Ward_D,PUMP_D01,49.69,0.0398
2024-06-14,10,Ward_E,PUMP_E01,49.28,0.0394
2024-06-14,11,Ward_A,PUMP_A01,62.77,0.0502
2024-06-14,11,Ward_B,PUMP_B01,51.2,0.041
2024-06-14,11,Ward_C,PUMP_C01,46.99,0.0376
2024-06-14,11,Ward_D,PUMP_D01,48.29,0.0386
2024-06-14,11,Ward_E,PUMP_E01,54.59,0.0437
2024-06-14,12,Ward_A,PUMP_A01,50.45,0.0404
2024-06-14,12,Ward_B,PUMP_B01,44.25,0.0354
2024-06-14,12,Ward_C,PUMP_C01,53.68,0.0429
2024-06-14,12,Ward_D,PUMP_D01,47.33,0.0379
2024-06-14,12,Ward_E,PUMP_E01,57.49,0.046
2024-06-14,13,Ward_A,PUMP_A01,54.32,0.0435
2024-06-14,13,Ward_B,PUMP_B01,48.21,0.0386
2024-06-14,13,Ward_C,PUMP_C01,55.12,0.0441
2024-06-14,13,Ward_D,PUMP_D01,50.27,0.0402
2024-06-14,13,Ward_E,PUMP_E01,53.41,0.0427
2024-06-14,14,Ward_A,PUMP_A01,51.94,0.0416
2024-06-14,14,Ward_B,PUMP_B01,46.61,0.0373
2024-06-14,14,Ward_C,PUMP_C01,47.43,0.0379
2024-06-14,14,Ward_D,PUMP_D01,54.12,0.0433
2024-06-14,14,Ward_E,PUMP_E01,48.66,0.0389
2024-06-14,15,Ward_A,PUMP_A01,48.39,0.0387
2024-06-14,15,Ward_B,PUMP_B01,46.18,0.0369
2024-06-14,15,Ward_C,PUMP_C01,51.69,0.0414
2024-06-14,15,Ward_D,PUMP_D01,58.25,0.0466
2024-06-14,15,Ward_E,PUMP_E01,45.73,0.0366
2024-06-14,16,Ward_A,PUMP_A01,50.1,0.0401
2024-06-14,16,Ward_B,PUMP_B01,55.65,0.0445
2024-06-14,16,Ward_C,PUMP_C01,49.68,0.0397
2024-06-14,16,Ward_D,PUMP_D01,51.81,0.0414
2024-06-14,16,Ward_E,PUMP_E01,45.75,0.0366
2024-06-14,17,Ward_A,PUMP_A01,517.13,0.4137
2024-06-14,17,Ward_B,PUMP_B01,492.51,0.394
2024-06-14,17,Ward_C,PUMP_C01,539.43,0.4315
2024-06-14,17,Ward_D,PUMP_D01,547.5,0.438
2024-06-14,17,Ward_E,PUMP_E01,603.58,0.4829
2024-06-14,18,Ward_A,PUMP_A01,523.19,0.4185
2024-06-14,18,Ward_B,PUMP_B01,513.03,0.4104
2024-06-14,18,Ward_C,PUMP_C01,507.78,0.4062
2024-06-14,18,Ward_D,PUMP_D01,485.87,0.3887
2024-06-14,18,Ward_E,PUMP_E01,513.54,0.4108
2024-06-14,19,Ward_A,PUMP_A01,488.18,0.3905
2024-06-14,19,Ward_B,PUMP_B01,506.74,0.4054
2024-06-14,19,Ward_C,PUMP_C01,552.7,0.4422
2024-06-14,19,Ward_D,PUMP_D01,459.74,0.3678
2024-06-14,19,Ward_E,PUMP_E01,545.6,0.4365
2024-06-14,20,Ward_A,PUMP_A01,55.27,0.0442
2024-06-14,20,Ward_B,PUMP_B01,49.53,0.0396
2024-06-14,20,Ward_C,PUMP_C01,41.51,0.0332
2024-06-14,20,Ward_D,PUMP_D01,47.57,0.0381
2024-06-14,20,Ward_E,PUMP_E01,55.19,0.0442
2024-06-14,21,Ward_A,PUMP_A01,49.91,0.0399
2024-06-14,21,Ward_B,PUMP_B01,46.0,0.0368
2024-06-14,21,Ward_C,PUMP_C01,47.98,0.0384
2024-06-14,21,Ward_D,PUMP_D01,53.36,0.0427
2024-06-14,21,Ward_E,PUMP_E01,52.19,0.0417
2024-06-14,22,Ward_A,PUMP_A01,49.04,0.0392
2024-06-14,22,Ward_B,PUMP_B01,48.53,0.0388
2024-06-14,22,Ward_C,PUMP_C01,48.43,0.0387
2024-06-14,22,Ward_D,PUMP_D01,46.31,0.037
2024-06-14,22,Ward_E,PUMP_E01,56.46,0.0452
2024-06-14,23,Ward_A,PUMP_A01,48.71,0.039
2024-06-14,23,Ward_B,PUMP_B01,54.87,0.0439
2024-06-14,23,Ward_C,PUMP_C01,56.09,0.0449
2024-06-14,23,Ward_D,PUMP_D01,53.99,0.0432
2024-06-14,23,Ward_E,PUMP_E01,48.27,0.0386
2024-06-15,0,Ward_A,PUMP_A01,51.61,0.0413
2024-06-15,0,Ward_B,PUMP_B01,49.9,0.0399
2024-06-15,0,Ward_C,PUMP_C01,46.39,0.0371
2024-06-15,0,Ward_D,PUMP_D01,51.3,0.041
2024-06-15,0,Ward_E,PUMP_E01,45.28,0.0362
2024-06-15,1,Ward_A,PUMP_A01,54.75,0.0438
2024-06-15,1,Ward_B,PUMP_B01,320.0,0.256
2024-06-15,1,Ward_C,PUMP_C01,50.8,0.0406
2024-06-15,1,Ward_D,PUMP_D01,51.13,0.0409
2024-06-15,1,Ward_E,PUMP_E01,48.96,0.0392
2024-06-15,2,Ward_A,PUMP_A01,52.35,0.0419
2024-06-15,2,Ward_B,PUMP_B01,320.0,0.256
2024-06-15,2,Ward_C,PUMP_C01,53.49,0.0428
2024-06-15,2,Ward_D,PUMP_D01,44.62,0.0357
2024-06-15,2,Ward_E,PUMP_E01,50.51,0.0404
2024-06-15,3,Ward_A,PUMP_A01,57.76,0.0462
2024-06-15,3,Ward_B,PUMP_B01,320.0,0.256
2024-06-15,3,Ward_C,PUMP_C01,47.29,0.0378
2024-06-15,3,Ward_D,PUMP_D01,52.06,0.0416
2024-06-15,3,Ward_E,PUMP_E01,50.72,0.0406
2024-06-15,4,Ward_A,PUMP_A01,51.4,0.0411
2024-06-15,4,Ward_B,PUMP_B01,51.96,0.0416
2024-06-15,4,Ward_C,PUMP_C01,52.54,0.042
2024-06-15,4,Ward_D,PUMP_D01,54.44,0.0436
2024-06-15,4,Ward_E,PUMP_E01,51.64,0.0413
2024-06-15,5,Ward_A,PUMP_A01,49.03,0.0392
2024-06-15,5,Ward_B,PUMP_B01,52.69,0.0422
2024-06-15,5,Ward_C,PUMP_C01,57.6,0.0461
2024-06-15,5,Ward_D,PUMP_D01,49.47,0.0396
2024-06-15,5,Ward_E,PUMP_E01,46.1,0.0369
2024-06-15,6,Ward_A,PUMP_A01,544.28,0.4354
2024-06-15,6,Ward_B,PUMP_B01,495.18,0.3961
2024-06-15,6,Ward_C,PUMP_C01,413.09,0.3305
2024-06-15,6,Ward_D,PUMP_D01,533.9,0.4271
2024-06-15,6,Ward_E,PUMP_E01,478.59,0.3829
2024-06-15,7,Ward_A,PUMP_A01,496.38,0.3971
2024-06-15,7,Ward_B,PUMP_B01,513.28,0.4106
2024-06-15,7,Ward_C,PUMP_C01,507.62,0.4061
2024-06-15,7,Ward_D,PUMP_D01,528.38,0.4227
2024-06-15,7,Ward_E,PUMP_E01,482.58,0.3861
2024-06-15,8,Ward_A,PUMP_A01,520.52,0.4164
2024-06-15,8,Ward_B,PUMP_B01,489.62,0.3917
2024-06-15,8,Ward_C,PUMP_C01,529.55,0.4236
2024-06-15,8,Ward_D,PUMP_D01,524.61,0.4197
2024-06-15,8,Ward_E,PUMP_E01,462.58,0.3701
2024-06-15,9,Ward_A,PUMP_A01,54.34,0.0435
2024-06-15,9,Ward_B,PUMP_B01,47.86,0.0383
2024-06-15,9,Ward_C,PUMP_C01,53.23,0.0426
2024-06-15,9,Ward_D,PUMP_D01,51.47,0.0412
2024-06-15,9,Ward_E,PUMP_E01,57.35,0.0459
2024-06-15,10,Ward_A,PUMP_A01,49.11,0.0393
2024-06-15,10,Ward_B,PUMP_B01,48.6,0.0389
2024-06-15,10,Ward_C,PUMP_C01,49.92,0.0399
2024-06-15,10,Ward_D,PUMP_D01,48.79,0.039
2024-06-15,10,Ward_E,PUMP_E01,53.2,0.0426
2024-06-15,11,Ward_A,PUMP_A01,43.53,0.0348
2024-06-15,11,Ward_B,PUMP_B01,45.79,0.0366
2024-06-15,11,Ward_C,PUMP_C01,45.73,0.0366
2024-06-15,11,Ward_D,PUMP_D01,53.8,0.043
2024-06-15,11,Ward_E,PUMP_E01,56.84,0.0455
2024-06-15,12,Ward_A,PUMP_A01,49.58,0.0397
2024-06-15,12,Ward_B,PUMP_B01,49.32,0.0395
2024-06-15,12,Ward_C,PUMP_C01,50.28,0.0402
2024-06-15,12,Ward_D,PUMP_D01,54.65,0.0437
2024-06-15,12,Ward_E,PUMP_E01,46.29,0.037
2024-06-15,13,Ward_A,PUMP_A01,50.95,0.0408
2024-06-15,13,Ward_B,PUMP_B01,53.9,0.0431
2024-06-15,13,Ward_C,PUMP_C01,52.0,0.0416
2024-06-15,13,Ward_D,PUMP_D01,50.76,0.0406
2024-06-15,13,Ward_E,PUMP_E01,54.0,0.0432
